state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population
AR,2007-01-01,2745191.399,,455732.709,1237445.0,149508.868,,,2845183
AR,2007-02-01,2466599.045,,482034.283,1224840.0,133782.782,,,2847204
AR,2007-03-01,2159706.63,,226346.889,1381539.0,147286.33,,,2849225
AR,2007-04-01,2232270.69,,293724.736,1142613.0,132934.95,,,2851246
AR,2007-05-01,2911416.753,,224101.316,979493.0,141733.244,,,2853267
AR,2007-06-01,3252474.32,,257234.964,1330868.0,124521.464,,,2855288
AR,2007-07-01,3562713.9,,212506.778,1372259.0,131377.68,,,2857309
AR,2007-08-01,4405863.228,,350771.349,1363174.0,140727.678,,,2859330
AR,2007-09-01,3249978.587,,249021.39,1328057.0,134040.283,,,2861351
AR,2007-10-01,2136250.847,,186641.975,1383098.0,124855.759,,,2863372
AR,2007-11-01,2170739.574,,101352.489,1348837.0,142533.205,,,2865393
AR,2007-12-01,2909378.499,,197284.12,1393879.0,137890.85,,,2867414
AZ,2007-01-01,5912005.727,,457745.081,2750069.0,2092.073,110.998,,6024113
AZ,2007-02-01,4851563.263,,405263.143,2266482.0,2574.982,497.273,,6034624
AZ,2007-03-01,4594216.51,,533579.414,2884634.0,2832.203,750.35,,6045136
AZ,2007-04-01,5105661.835,,597736.1799999999,2224318.0,2836.327,1181.024,,6055647
AZ,2007-05-01,6692897.852,,577210.161,2333073.0,2928.794,1349.741,,6066159
AZ,2007-06-01,7820785.088,,681375.908,1785424.0,2814.902,1371.941,,6076670
AZ,2007-07-01,8876526.784,,682752.5430000001,2115062.0,2770.299,745.91,,6087182
AZ,2007-08-01,8742976.004999999,,622918.212,2842093.0,2563.478,790.3090000000001,,6097693
AZ,2007-09-01,7377963.273,,485778.97,2665811.0,2640.459,701.51,,6108205
AZ,2007-10-01,6565788.910999999,,468561.493,1390707.0,3066.177,532.793,,6118716
AZ,2007-11-01,6428937.643,,525292.029,1566483.0,2866.804,297.476,,6129228
AZ,2007-12-01,6824535.503,,559457.866,1958235.0,3003.375,319.676,,6139740
CA,2007-01-01,8924257.079,1139474.624,1988475.136,3336828.0,777237.983,12730.652,232519.14,36267449
CA,2007-02-01,8109098.703,989654.602,1720679.472,3044771.0,459710.337,18747.175,307097.274,36295635
CA,2007-03-01,7563016.371,1055877.716,2295721.002,3372357.0,480944.084,47737.596,442350.147,36323821
CA,2007-04-01,7649557.344000001,1028233.134,2250791.686,3180544.0,445400.214,53283.318,612044.398,36352007
CA,2007-05-01,8401486.971,1041449.517,2987179.701,2456207.0,418916.673,82842.022,732301.854,36380193
CA,2007-06-01,9957460.505,1103925.485,2741467.066,2920658.0,507381.776,81210.342,728558.707,36408379
CA,2007-07-01,13029686.754,1113475.275,3385220.887,3333079.0,535811.652,76220.021,674925.806,36436564
CA,2007-08-01,14394650.214,1113098.583,2865343.754,3108988.0,527366.348,64122.114,599659.77,36464750
CA,2007-09-01,11485557.905,1087660.184,2138807.394,3248117.0,501173.338,57324.741,485677.951,36492936
CA,2007-10-01,10810358.151,1123292.854,1784062.91,2552430.0,487400.113,41127.768,348917.902,36521122
CA,2007-11-01,10343142.361,1075150.429,1716472.284,2832968.0,489547.227,20043.845,187951.678,36549308
CA,2007-12-01,11482584.16,1119418.59,1453529.6,2405543.0,503201.375,1579.406,232928.727,36577494
CO,2007-01-01,4518627.757,,179911.469,,5390.774,0.0,80467.637,4816881
CO,2007-02-01,3941472.178,,119192.877,,5485.399,0.0,61893.996,4822947
CO,2007-03-01,3834933.94,,124963.697,,6097.434000000001,0.0,83516.69099999999,4829013
CO,2007-04-01,3792468.806,,118633.13,,5938.234,0.0,81520.507,4835079
CO,2007-05-01,4080763.978,,115431.647,,6252.951000000001,0.0,49512.457,4841146
CO,2007-06-01,4439576.741,,101911.417,,6175.223,0.0,55277.36,4847212
CO,2007-07-01,4782033.427,,163375.742,,6233.014,0.0,55271.674,4853278
CO,2007-08-01,4685855.941,,207323.403,,6082.065000000001,0.0,55884.38,4859344
CO,2007-09-01,4191017.063,,204824.334,,5859.014000000001,0.0,126161.308,4865410
CO,2007-10-01,4149563.984,,185721.069,,6407.936,0.0,201207.302,4871476
CO,2007-11-01,4107603.315,,111467.027,,5935.787,0.0,220967.584,4877542
CO,2007-12-01,4456084.179,,96776.80900000001,,6437.248,2208.0,219835.224,4883609
CT,2007-01-01,1262479.293,,36278.163,1413243.0,128896.858,,,3524941
CT,2007-02-01,1246257.891,,25859.081,1365236.0,109471.68,,,3526346
CT,2007-03-01,1269571.206,,29719.913,1510387.0,126092.242,,,3527750
CT,2007-04-01,1160044.066,,42572.963,790130.0,118989.253,,,3529155
CT,2007-05-01,1310011.433,,46340.927,959038.0,130167.863,,,3530559
CT,2007-06-01,1219129.169,,27770.01,1454548.0,125438.743,,,3531964
CT,2007-07-01,1528003.478,,22116.333,1498812.0,117297.31,,,3533368
CT,2007-08-01,1614012.914,,19412.293,1493112.0,122847.36,,,3534772
CT,2007-09-01,1319803.059,,17492.899,1446523.0,121458.858,,,3536177
CT,2007-10-01,1049622.32,,23928.038,1497311.0,116016.157,,,3537581
CT,2007-11-01,818581.539,,36436.738,1456391.0,115779.201,,,3538986
CT,2007-12-01,1184220.104,,35333.442,1501411.0,122969.43,,,3540390
DC,2007-01-01,-518.0,,,,,,,593070
DC,2007-02-01,2682.0,,,,,,,593318
DC,2007-03-01,-239.0,,,,,,,593565
DC,2007-04-01,-316.0,,,,,,,593812
DC,2007-05-01,-318.0,,,,,,,594059
DC,2007-06-01,14143.0,,,,,,,594307
DC,2007-07-01,11312.0,,,,,,,594554
DC,2007-08-01,40581.0,,,,,,,594801
DC,2007-09-01,5516.0,,,,,,,595048
DC,2007-10-01,3636.0,,,,,,,595295
DC,2007-11-01,-707.0,,,,,,,595543
DC,2007-12-01,-521.0,,,,,,,595790
DE,2007-01-01,536612.5,,,,4230.932,,,864586
DE,2007-02-01,696909.62,,,,3762.096,,,865539
DE,2007-03-01,645641.925,,,,3929.584,,,866492
DE,2007-04-01,482183.305,,,,3477.2,,,867444
DE,2007-05-01,476836.938,,,,3615.439,,,868397
DE,2007-06-01,787830.796,,,,4333.763,,,869350
DE,2007-07-01,966996.9,,,,4475.507000000001,,,870303
DE,2007-08-01,1049977.093,,,,4333.912,,,871256
DE,2007-09-01,720546.681,,,,3957.499,,,872208
DE,2007-10-01,726628.071,,,,3872.892,,,873161
DE,2007-11-01,674331.162,,,,3736.006,,,874114
DE,2007-12-01,721552.263,,,,4391.171,,,875067
FL,2007-01-01,13213822.308,,26878.521,2978219.0,645264.53,,,17979121
FL,2007-02-01,12641529.968,,12848.142,2558723.0,608336.669,,,18002612
FL,2007-03-01,12752981.764,,19882.985,2959211.0,638819.169,,,18026103
FL,2007-04-01,13618886.365,,17099.691,2240621.0,577911.325,,,18049594
FL,2007-05-01,15761068.028,,11505.02,2363062.0,567386.353,,,18073085
FL,2007-06-01,17651911.375,,10857.225,2554173.0,652842.965,,,18096577
FL,2007-07-01,18839635.501,,9403.916000000001,2809746.0,641324.726,,,18120068
FL,2007-08-01,20758233.097,,10971.598,2608041.0,661128.039,,,18143559
FL,2007-09-01,18446384.514,,7530.130000000001,2308012.0,633448.909,,,18167050
FL,2007-10-01,17487774.42,,7572.858,2009928.0,588745.67,,,18190541
FL,2007-11-01,13454670.589,,8518.911,1699682.0,619534.198,,,18214032
FL,2007-12-01,13806429.673,,11377.003,2199871.0,704255.062,,,18237523
GA,2007-01-01,8338431.072,,261724.779,2920153.0,269116.166,,,9249802
GA,2007-02-01,7600391.945,,177830.547,2157622.0,279265.046,,,9262313
GA,2007-03-01,8147755.12,,202830.37,1835173.0,290875.538,,,9274823
GA,2007-04-01,7682280.452000001,,137919.057,2098394.0,303651.758,,,9287332
GA,2007-05-01,9167958.822999999,,174263.959,2889237.0,285733.633,,,9299843
GA,2007-06-01,9775801.643000001,,186654.686,2899027.0,284676.776,,,9312353
GA,2007-07-01,10214922.819,,202760.769,2994288.0,311385.948,,,9324862
GA,2007-08-01,12404902.924,,220818.599,2904576.0,300630.792,,,9337373
GA,2007-09-01,9567962.097,,186185.353,2869029.0,295243.349,,,9349883
GA,2007-10-01,8448014.446999999,,201222.988,3016450.0,307800.461,,,9362392
GA,2007-11-01,7592934.311,,164751.581,2921656.0,286879.023,,,9374903
GA,2007-12-01,8223344.846,,119225.316,3039393.0,315662.361,,,9387413
HI,2007-01-01,875925.0869999999,18892.0,13632.378,,36136.743,,8934.702,1316911
HI,2007-02-01,780682.644,18632.0,6887.26,,23225.979,,8772.045,1318151
HI,2007-03-01,880464.63,21267.0,7114.016000000001,,32923.418,,7754.168,1319390
HI,2007-04-01,830017.1140000001,16656.0,9381.566,,44200.727,,21071.116,1320630
HI,2007-05-01,894722.101,21113.0,1472.216,,45707.003,,16255.72,1321870
HI,2007-06-01,881874.814,20415.0,2010.335,,43574.296,,21830.598,1323110
HI,2007-07-01,923359.977,20702.0,4074.821,,37989.352,,31796.043,1324349
HI,2007-08-01,960383.17,20793.0,6826.341,,29819.858,,23862.563,1325589
HI,2007-09-01,921366.807,16560.0,8389.936,,22297.974,,25060.901,1326829
HI,2007-10-01,900716.0210000001,20888.0,10024.603,,42287.534,,31555.574,1328068
HI,2007-11-01,821207.895,16520.0,4254.195,,43552.593,,13013.393,1329308
HI,2007-12-01,867644.134,17448.0,18275.78,,32856.26,,28277.178,1330548
IA,2007-01-01,3395220.695,,80652.83899999999,447618.0,12807.054,,312241.508,3011345
IA,2007-02-01,3541613.257,,54865.465,39080.0,11450.089,,220962.111,3012346
IA,2007-03-01,3195543.057,,80101.466,112431.0,17946.416,,279551.132,3013346
IA,2007-04-01,3134910.768,,65165.519,389138.0,7835.316000000001,,282533.464,3014346
IA,2007-05-01,2758656.889,,89715.989,450516.0,12222.736,,287587.082,3015346
IA,2007-06-01,3258222.109,,93420.68299999999,424532.0,10843.585,,171003.401,3016347
IA,2007-07-01,4028470.237,,78113.565,446502.0,11216.598,,125194.907,3017347
IA,2007-08-01,4112107.245,,74054.478,442377.0,18434.735,,119560.409,3018347
IA,2007-09-01,3530223.511,,86674.878,429795.0,17102.998,,222583.646,3019348
IA,2007-10-01,3336328.611,,91755.029,445362.0,17834.446,,243800.533,3020348
IA,2007-11-01,3342617.901,,89010.42,437740.0,11434.695,,297301.413,3021348
IA,2007-12-01,3754445.428,,78815.669,453784.0,13831.591,,194535.39,3022348
ID,2007-01-01,131621.993,,816866.164,,43548.027,,9975.205,1487773
ID,2007-02-01,157466.533,,482157.012,,41351.38200000001,,16361.243,1490053
ID,2007-03-01,50905.698,,724170.1039999999,,32064.525,,17081.81,1492334
ID,2007-04-01,59677.456,,853861.643,,43657.018,,13475.213,1494614
ID,2007-05-01,39126.983,,1274148.379,,49688.31,,15723.921,1496894
ID,2007-06-01,91214.732,,1007272.159,,47729.56299999999,,14598.339,1499174
ID,2007-07-01,132972.263,,1157747.769,,50582.271,,8973.491,1501454
ID,2007-08-01,194336.575,,906347.532,,54705.479,,17335.157,1503735
ID,2007-09-01,223765.979,,591275.755,,45712.33300000001,,14467.558,1506015
ID,2007-10-01,232541.301,,401700.335,,42833.674,,12876.058,1508295
ID,2007-11-01,206788.904,,340220.849,,51470.14,,17214.743,1510575
ID,2007-12-01,220534.69,,465922.296,,45837.803,,14184.261,1512856
IL,2007-01-01,9430585.941,,12594.839,8607602.0,46645.994,,27820.46,12710658
IL,2007-02-01,8667825.47,,9102.143,7606105.0,44364.554,,21224.78,12714085
IL,2007-03-01,8510295.427,,13815.364,8017388.0,46311.958,,28410.457,12717513
IL,2007-04-01,6906171.227,,17150.319,7389973.0,51112.148,,51177.686,12720941
IL,2007-05-01,7079193.762,,13349.548,7862510.0,60108.512,,64468.721,12724369
IL,2007-06-01,8659029.866,,13875.807,8076611.0,56867.534,,40000.052,12727797
IL,2007-07-01,9418657.803,,13433.806,8492263.0,59566.047,,26204.35,12731225
IL,2007-08-01,10806855.757,,16595.297,8376514.0,61397.58500000001,,25957.315,12734652
IL,2007-09-01,8704385.368999999,,13813.773,8084333.0,55593.038,,66287.099,12738080
IL,2007-10-01,8693744.761,,10156.517,7029437.0,67362.382,,105662.701,12741508
IL,2007-11-01,7578623.938,,8336.616,7739593.0,47832.432,,95423.078,12744936
IL,2007-12-01,8617009.042,,11503.336,8446516.0,44141.286,,111790.302,12748364
IN,2007-01-01,11911230.333,,17851.085,,43920.592,,,6366167
IN,2007-02-01,11018049.389,,42581.474,,39735.205,,,6369528
IN,2007-03-01,10628623.291,,15658.816,,46357.323,,,6372889
IN,2007-04-01,9713954.01,,30213.376,,49884.42200000001,,,6376250
IN,2007-05-01,9775142.283,,50509.889,,66585.604,,,6379611
IN,2007-06-01,10902083.718,,44491.424,,52991.92,,,6382972
IN,2007-07-01,11668118.056,,45019.906,,57688.747,,,6386333
IN,2007-08-01,12284310.354,,50363.911,,56254.036,,,6389694
IN,2007-09-01,10763505.481,,33209.918,,52792.434,,,6393055
IN,2007-10-01,10222064.805,,37638.124,,56570.397,,,6396416
IN,2007-11-01,9711457.673,,52401.408,,49204.943,,,6399777
IN,2007-12-01,10977564.95,,29996.669,,39972.536,,,6403138
KS,2007-01-01,3455615.224,,744.0,887999.0,,,97158.0,2805080
KS,2007-02-01,3145649.789,,595.0,801514.0,,,92984.0,2806453
KS,2007-03-01,2713704.547,,1279.0,881725.0,,,112713.0,2807825
KS,2007-04-01,2635277.451,,1116.0,858366.0,,,105287.0,2809197
KS,2007-05-01,2967689.536,,648.0,879108.0,,,97645.0,2810570
KS,2007-06-01,3255854.516,,790.0,847151.0,,,62745.0,2811943
KS,2007-07-01,3759998.819,,1044.0,870017.0,,,62984.0,2813315
KS,2007-08-01,3936051.684,,1303.0,866697.0,,,91338.0,2814688
KS,2007-09-01,3260731.188,,1149.0,848194.0,,,101332.0,2816060
KS,2007-10-01,2885320.169,,924.0,882895.0,,,134602.0,2817432
KS,2007-11-01,3184341.617,,429.0,859137.0,,,103441.0,2818805
KS,2007-12-01,3389786.181,,480.0,886333.0,,,90309.0,2820178
KY,2007-01-01,8868996.987,,300638.818,,33379.68700000001,,,4252567
KY,2007-02-01,8133736.983,,196375.9,,40338.091,,,4255047
KY,2007-03-01,7642351.816,,198140.925,,42819.611,,,4257527
KY,2007-04-01,6330233.507,,153471.374,,40240.862,,,4260007
KY,2007-05-01,6948293.433,,151748.563,,43501.365,,,4262487
KY,2007-06-01,8114497.581,,83394.478,,42479.166,,,4264967
KY,2007-07-01,8513061.800999999,,89191.057,,40087.663,,,4267447
KY,2007-08-01,9769434.542,,107404.033,,40019.238,,,4269927
KY,2007-09-01,7878387.784,,71777.35399999999,,29656.852,,,4272407
KY,2007-10-01,7589339.099,,73651.419,,44636.942,,,4274887
KY,2007-11-01,7275285.561,,96096.524,,38769.342,,,4277367
KY,2007-12-01,8011821.619,,146696.556,,45362.875,,,4279847
LA,2007-01-01,5533204.613,,101849.0,1598985.0,305677.55,,,4514589
LA,2007-02-01,4925411.155,,76961.0,1451680.0,287445.472,,,4515126
LA,2007-03-01,4991410.13,,100008.0,1585748.0,320784.373,,,4515663
LA,2007-04-01,4893406.061,,104998.0,1399886.0,300645.91,,,4516199
LA,2007-05-01,5671987.216,,117993.0,1295234.0,299347.267,,,4516736
LA,2007-06-01,6624152.355,,80771.0,1272937.0,303516.812,,,4517273
LA,2007-07-01,6851122.268,,54119.0,1596295.0,312125.763,,,4517809
LA,2007-08-01,8127875.062,,36131.0,1582417.0,312671.135,,,4518346
LA,2007-09-01,6530519.718,,44120.0,1441121.0,302361.101,,,4518882
LA,2007-10-01,6123517.792,,25555.0,1041406.0,316029.421,,,4519419
LA,2007-11-01,5175417.202000001,,32278.0,1278378.0,294477.581,,,4519956
LA,2007-12-01,5579804.053,,51859.0,1533485.0,291204.713,,,4520492
MA,2007-01-01,2799017.075,,66911.826,496378.0,167108.83,,,6489723
MA,2007-02-01,2848337.949,,47820.817,434146.0,145902.541,,,6491378
MA,2007-03-01,3222930.198,,81291.535,382851.0,173268.709,,,6493032
MA,2007-04-01,3416355.482,,98651.36600000001,73456.0,130911.698,,,6494687
MA,2007-05-01,3082254.153,,105248.305,345315.0,166554.823,,,6496341
MA,2007-06-01,3446993.246,,57633.113,491401.0,164120.672,,,6497996
MA,2007-07-01,4019135.091,,54446.374,443982.0,168126.849,,,6499650
MA,2007-08-01,4242393.598,,26356.23,500238.0,169208.831,,,6501304
MA,2007-09-01,3364723.034,,15607.576,487024.0,166374.409,,,6502959
MA,2007-10-01,3415122.382,,58135.771,503198.0,177914.135,,,6504613
MA,2007-11-01,3040790.352,,89612.195,494987.0,179822.971,,,6506268
MA,2007-12-01,3102941.093,,95767.092,466813.0,178942.738,,,6507922
MD,2007-01-01,2935775.661,,267802.239,1297997.0,77456.637,,,5634407
MD,2007-02-01,3251787.851,,75041.117,1086076.0,62612.802,,,5638383
MD,2007-03-01,2639517.104,,302432.389,661313.0,65879.13,,,5642358
MD,2007-04-01,2022849.21,,285551.23,1182021.0,76603.512,,,5646334
MD,2007-05-01,2343301.526,,150632.74,1303229.0,81012.676,,,5650309
MD,2007-06-01,2910370.587,,55493.605,1241232.0,86808.388,,,5654285
MD,2007-07-01,3194021.65,,33116.513,1266519.0,87853.084,,,5658261
MD,2007-08-01,3583467.62,,49321.453,1251396.0,80414.61600000001,,,5662236
MD,2007-09-01,2703573.912,,25839.295,1223218.0,70704.713,,,5666212
MD,2007-10-01,2448646.154,,46266.806,1264543.0,78525.488,,,5670187
MD,2007-11-01,2454245.95,,122360.27,1262781.0,61803.342,,,5674163
MD,2007-12-01,2814946.185,,238358.804,1312867.0,60337.561,,,5678138
ME,2007-01-01,769437.24,,370851.893,,378150.704,,0.0,1312774
ME,2007-02-01,733217.982,,330340.5,,350587.168,,0.0,1313220
ME,2007-03-01,714118.056,,309417.168,,367148.076,,0.0,1313665
ME,2007-04-01,566486.7019999999,,347662.958,,292993.325,,12198.0,1314110
ME,2007-05-01,527195.562,,408957.498,,344679.629,,10250.0,1314556
ME,2007-06-01,599216.0499999999,,314335.22,,392702.212,,8354.0,1315001
ME,2007-07-01,856452.611,,241005.14,,399745.975,,6301.0,1315446
ME,2007-08-01,856447.973,,240045.711,,412840.051,,7620.0,1315892
ME,2007-09-01,513207.634,,251444.377,,394297.837,,13618.0,1316337
ME,2007-10-01,405466.771,,241553.536,,345841.859,,13888.0,1316782
ME,2007-11-01,530255.107,,327587.532,,355300.873,,10010.0,1317228
ME,2007-12-01,797046.277,,354966.042,,388493.186,,16832.0,1317673
MI,2007-01-01,6994790.447,,158252.933,3079766.0,215922.584,,295.0,9899624
MI,2007-02-01,7053774.905,,75662.496,2736827.0,205483.357,,354.0,9899167
MI,2007-03-01,6099660.005,,234304.639,2956249.0,211251.718,,287.0,9898711
MI,2007-04-01,6303606.162,,245591.736,2959442.0,210333.675,,253.0,9898254
MI,2007-05-01,6592329.999,,140816.309,2890849.0,233153.141,,154.0,9897797
MI,2007-06-01,7135704.129000001,,42112.563,2880738.0,237490.28,,107.0,9897341
MI,2007-07-01,7691046.221,,43112.509,2938022.0,239201.692,,77.0,9896884
MI,2007-08-01,8666269.161,,51521.45400000001,2895736.0,235518.683,,147.0,9896427
MI,2007-09-01,7259417.254,,33310.406,1954390.0,239666.438,,213.0,9895970
MI,2007-10-01,7470667.035,,58444.397,894852.0,247060.912,,276.0,9895514
MI,2007-11-01,6726290.149999999,,42649.45800000001,2252283.0,224552.844,,326.0,9895057
MI,2007-12-01,6938966.444999999,,144210.364,3077799.0,217354.703,,234.0,9894600
MN,2007-01-01,3355256.631,,32825.311,1043767.0,120922.447,,283769.325,5191794
MN,2007-02-01,3209036.696,,19584.572,1123584.0,113874.635,,199401.406,5194998
MN,2007-03-01,3110335.482,,42157.658,850937.0,132233.523,,275903.064,5198202
MN,2007-04-01,2654062.363,,70900.668,694244.0,116678.563,,246734.076,5201406
MN,2007-05-01,2677092.608,,77145.04400000001,1014814.0,126577.411,,267734.756,5204609
MN,2007-06-01,3038022.41,,72182.908,1160498.0,131830.899,,167297.926,5207813
MN,2007-07-01,3441124.593,,21371.5,1200326.0,123350.12,,128446.865,5211017
MN,2007-08-01,3501557.552,,20612.482,1205302.0,129209.379,,100309.791,5214220
MN,2007-09-01,2800732.039,,39348.303,1163256.0,161987.427,,229502.142,5217424
MN,2007-10-01,2550940.955,,69855.282,1254996.0,137439.546,,236319.752,5220628
MN,2007-11-01,2710755.826,,111640.057,1195734.0,163018.996,,266791.302,5223832
MN,2007-12-01,3414374.483,,76198.06,1195542.0,161598.004,,236422.594,5227035
MO,2007-01-01,7010353.761,,99760.49299999999,921372.0,5557.396000000001,,,5874093
MO,2007-02-01,6120515.222,,125828.732,832148.0,3866.894,,,5877374
MO,2007-03-01,6121200.892,,57405.964,773355.0,6280.865,,,5880655
MO,2007-04-01,6019205.488,,116813.835,17380.0,5261.887000000001,,,5883936
MO,2007-05-01,5871765.734,,167958.082,592863.0,6108.513000000001,,,5887217
MO,2007-06-01,7241779.229,,196064.507,866741.0,5844.384,,,5890498
MO,2007-07-01,7687371.63,,215075.04,894646.0,5813.622,,,5893778
MO,2007-08-01,8532324.652,,128488.525,888978.0,6936.697,,,5897059
MO,2007-09-01,6244231.707,,34665.261,869464.0,4858.599,,,5900340
MO,2007-10-01,6069676.961,,23529.569,906068.0,7081.292,,,5903621
MO,2007-11-01,6296001.012,,10883.389,888687.0,3623.626,,,5906902
MO,2007-12-01,6912906.850000001,,27852.601,920253.0,4760.234,,,5910183
MS,2007-01-01,2805487.078,,,949348.0,138390.416,,,2931527
MS,2007-02-01,3286078.986,,,853823.0,100923.36,,,2932549
MS,2007-03-01,2533766.892,,,470576.0,103525.205,,,2933571
MS,2007-04-01,2836123.112,,,478499.0,133065.453,,,2934593
MS,2007-05-01,3405163.894,,,740277.0,121418.494,,,2935615
MS,2007-06-01,3641473.046,,,908575.0,130527.099,,,2936637
MS,2007-07-01,3775507.153,,,945593.0,140308.627,,,2937659
MS,2007-08-01,5316526.087,,,770366.0,132541.5,,,2938681
MS,2007-09-01,4021888.675,,,434552.0,116649.041,,,2939703
MS,2007-10-01,3121530.59,,,946499.0,130303.961,,,2940725
MS,2007-11-01,1882581.835,,,916109.0,119950.51,,,2941747
MS,2007-12-01,2558065.666,,,944567.0,133105.251,,,2942769
MT,2007-01-01,1708305.355,,762647.952,,9171.398000000001,,72312.957,963975
MT,2007-02-01,1578351.607,,570781.326,,9148.263,,43589.727,964702
MT,2007-03-01,1563800.008,,684308.309,,9759.552,,53414.156,965429
MT,2007-04-01,1408095.338,,987455.666,,8322.86,,35774.622,966156
MT,2007-05-01,1183820.851,,1270539.171,,9038.368,,34670.019,966883
MT,2007-06-01,1420092.392,,1086189.387,,8821.75,,24441.674,967610
MT,2007-07-01,1736237.699,,981350.856,,9827.053,,19005.305,968336
MT,2007-08-01,1602024.539,,698210.796,,10047.097,,27769.038,969063
MT,2007-09-01,1752528.872,,543249.21,,10316.03,,34826.783,969790
MT,2007-10-01,1658324.166,,460447.241,,5833.137000000001,,47225.418,970517
MT,2007-11-01,1673731.473,,490881.738,,9339.777,,36652.403,971244
MT,2007-12-01,1675124.006,,828274.352,,11319.439,,66093.9,971971
NC,2007-01-01,6276544.072,,729871.3200000001,3832694.0,180301.7,,,9102016
